tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix_g_cons	rec_signs	cor_signs	heb_g_cons	vowel_count	other_vowel_ending	final_h	line	column	has_pronominal_suffix	has_prefix	has_hloc	has_nme	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter
1896552	1Qisaa	Isaiah	5	17	KBC[	KBWCJM	KBWC	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			nnnnnn	nnnnnn	כבושים	0		noH	3	5	0	0	0	1	nnnn	nnnn	last	W	1
1896764	1Qisaa	Isaiah	5	28	CNN[	CNWNJM	CNWN	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			nnnnnn	nnnnnn	שנונים	0		noH	17	5	0	0	0	1	nnnn	nnnn	last	W	1
1896768	1Qisaa	Isaiah	5	28	DRK[	DRWKWT	DRWK	CCMC	CCMCMC	qal	ptcp	pl	f	NA	verb		WT			nnnnnn	nnnnnn	דרוכות	0		noH	17	5	0	0	0	1	nnnn	nnnn	last	W	1
1897061	1Qisaa	Isaiah	6	12	<ZB[	<ZWBH	<ZWB	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb					nnnnn	nnnnn	עזובה	1	H	noH	8	6	0	0	0	0	nnnn	nnnn	last	W	1
1898298	1Qisaa	Isaiah	9	14	NF>[	NF>	NF>	CCC	CCM	qal	ptcp	sg	m	NA	verb				W	nnn	nnn	נשא	0		noH	3	9	0	1	0	0	nnn	nnn	last		0
1898496	1Qisaa	Isaiah	10	4	>SR[	>SWR	>SWR	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn	אסור	0		noH	17	9	0	0	0	0	nnnn	nnnn	last	W	1
1898499	1Qisaa	Isaiah	10	4	HRG[	HRWGJM	HRWG	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			nnnnnn	nnnnnn	הרוגים	0		noH	17	9	0	0	0	1	nnnn	nnnn	last	W	1
1898689	1Qisaa	Isaiah	10	14	<ZB[	<ZBWT	<ZB	CCC	CCCMC	qal	ptcp	pl	f	NA	verb		WT			rrrrr	nnnnn	עזבות	0		noH	30	9	0	0	0	1	rrr	nnn	last		0
1898847	1Qisaa	Isaiah	10	22	XRY[	XRWY	XRWY	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn	חרוץ	0		noH	9	10	0	0	0	0	nnnn	nnnn	last	W	1
1899016	1Qisaa	Isaiah	10	33	GD<[	GDW<JM	GDW<	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			nnnnnn	nnnnnn	גדועים	0		noH	18	10	0	0	0	1	nnnn	nnnn	last	W	1
1899172	1Qisaa	Isaiah	11	8	GML[	GMWL	GMWL	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn	גמול	0		noH	26	10	0	0	0	0	nnnn	nnnn	last	W	1
1900106	1Qisaa	Isaiah	14	19	HRG[	HRWGJM	HRWG	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			nnnnnn	nnnnnn	הרוגים	0		noH	20	12	0	0	0	1	nnnn	nnnn	last	W	1
1900231	1Qisaa	Isaiah	14	26	J<Y[	J<WYH	J<WY	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb				H	nnnnn	nnnnn	יעוצה	1	H	noH	28	12	0	1	0	0	nnnn	nnnn	last	W	1
1900386	1Qisaa	Isaiah	15	2	GR<[	GRW<H	GRW<	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb					nnnnn	nnnnn	גרועה	1	H	noH	8	13	0	0	0	0	nnnn	nnnn	last	W	1
1900415	1Qisaa	Isaiah	15	4	XLY[	XLYJ	XLY	CCC	CCCM	qal	ptcp	pl	m	NA	verb		J			nnnn	nnnn	חלצי	0		noH	10	13	0	0	0	1	nnn	nnn	last		0
1900756	1Qisaa	Isaiah	17	2	<ZB[	<ZWBWT	<ZWB	CCMC	CCMCMC	qal	ptcp	pl	f	NA	verb		WT			nnnnnn	nnnnnn	עזובות	0		noH	4	14	0	0	0	1	nnnn	nnnn	last	W	1
1900889	1Qisaa	Isaiah	17	9	<ZB[	<ZWBWT	<ZWB	CCMC	CCMCMC	qal	ptcp	pl	f	NA	verb		WT		K	nnnnnn	nnnnnn	עזובות	0		noH	14	14	0	1	0	1	nnnn	nnnn	last	W	1
1901647	1Qisaa	Isaiah	19	25	BRK[	BRWK	BRWK	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn	ברוך	0		noH	3	16	0	0	0	0	nnnn	nnnn	last	W	1
1902026	1Qisaa	Isaiah	21	15	NVC[	NVWCH	NVWC	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb					nnnnn	nnnnn	נטושה	1	H	noH	32	16	0	0	0	0	nnnn	nnnn	last	W	1
1902031	1Qisaa	Isaiah	21	15	DRK[	DRWKH	DRWK	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb					nnnnn	nnnnn	דרוכה	1	H	noH	32	16	0	0	0	0	nnnn	nnnn	last	W	1
1902101	1Qisaa	Isaiah	22	3	>SR[	>SWRH	>SWR	CCMC	CCMCM	qal	ptcp	sg		NA	verb					nnnnn	nnnnn	אסורה	1	H	noH	6	17	0	0	0	0	nnnn	nnnn	last	W	1
1902499	1Qisaa	Isaiah	22	25	TQ<[	TQW<H	TQW<	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb				H	nnnnn	nnnnn	תקועה	1	H	noH	3	18	0	1	0	0	nnnn	nnnn	last	W	1
1903290	1Qisaa	Isaiah	25	7	NSK=[	NSWKH	NSWK	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb				H	nnnnn	nnnnn	נסוכה	1	H	noH	3	20	0	1	0	0	nnnn	nnnn	last	W	1
1903428	1Qisaa	Isaiah	26	3	SMK[	SMWK	SMWK	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn	סמוך	0		noH	15	20	0	0	0	0	nnnn	nnnn	last	W	1
1903690	1Qisaa	Isaiah	26	21	HRG[	HRWGJH	HRWG	CCMC	CCMCCM	qal	ptcp	pl	m	NA	verb	H	J			nnnnnn	nnnnnn	הרוגיה	0		noH	6	21	1	0	0	1	nnnn	nnnn	last	W	1
1903961	1Qisaa	Isaiah	28	1	HLM[	HLWMJ	HLWM	CCMC	CCMCM	qal	ptcp	pl	m	NA	verb					nnnnn	nnnnn	הלומי	1	J	noH	30	21	0	0	0	0	nnnn	nnnn	last	W	1
1904105	1Qisaa	Isaiah	28	9	GML[	GMWLJ	GMWL	CCMC	CCMCM	qal	ptcp	pl	m	NA	verb		J			nnnnn	nnnnn	גמולי	0		noH	10	22	0	0	0	1	nnnn	nnnn	last	W	1
1904708	1Qisaa	Isaiah	29	11	XTM[	XTWM	XTWM	CCMC	CCMC	qal	ptcp	sg	m	NA	verb				H	nnnn	nnnn	חתום	0		noH	19	23	0	1	0	0	nnnn	nnnn	last	W	1
1904726	1Qisaa	Isaiah	29	11	XTM[	XTWM	XTWM	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn	חתום	0		noH	20	23	0	0	0	0	nnnn	nnnn	last	W	1
1905235	1Qisaa	Isaiah	30	14	KTT[	KTWT	KTWT	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn	כתות	0		noH	22	24	0	0	0	0	nnnn	nnnn	last	W	1
1905651	1Qisaa	Isaiah	30	33	<RK[	<RWK	<RWK	CCCC	CCCC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn	ערוך	0		noH	20	25	0	0	0	0	nnnn	nnnn	last	W	1
1905756	1Qisaa	Isaiah	31	3	<ZR[	<ZR	<ZR	CCC	CCC	qal	ptcp	sg	m	NA	verb					nnn	nnn	עזר	0		noH	28	25	0	0	0	0	nnn	nnn	last		0
1906196	1Qisaa	Isaiah	33	1	CDD[	CDWD	CDWD	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn	שדוד	0		noH	32	26	0	0	0	0	nnnn	nnnn	last	W	1
1906301	1Qisaa	Isaiah	33	9	XPR[	XPWR	XPWR	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn	חפור	0		noH	9	27	0	0	0	0	nnnn	nnnn	last	W	1
1906338	1Qisaa	Isaiah	33	12	KSX[	KSWXJM	KSWX	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			nnnnnn	nnnnnn	כסוחים	0		noH	13	27	0	0	0	1	nnnn	nnnn	last	W	1
1906529	1Qisaa	Isaiah	33	24	NF>[	NF>	NF>	CCC	CCM	qal	ptcp	sg	m	NA	verb					nnn	nnn	נשא	0		noH	29	27	0	0	0	0	nnn	nnn	last		0
1907020	1Qisaa	Isaiah	35	9	G>L[	G>WLJM	G>WL	CCCC	CCCCMC	qal	ptcp	pl	m	NA	verb		JM			nnnnnn	nnnnnn	גאולים	0		noH	26	28	0	0	0	1	nnnn	nnnn	last	W	1
1907174	1Qisaa	Isaiah	36	6	RYY[	RYWY	RYWY	CCMC	CCMC	qal	ptcp	sg	m	NA	verb				H	nnnn	nnnn	רצוץ	0		noH	6	29	0	1	0	0	nnnn	nnnn	last	W	1
1907588	1Qisaa	Isaiah	36	22	QR<[	QRW<J	QRW<	CCMC	CCMCM	qal	ptcp	pl	m	NA	verb		J			nnnnn	nnnnn	קרועי	0		noH	4	30	0	0	0	1	nnnn	nnnn	last	W	1
1908151	1Qisaa	Isaiah	37	26	NYR[	NYWRJM	NYWR	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			nnnnnn	nnnnnn	נצורים	0		noH	5	31	0	0	0	1	nnnn	nnnn	last	W	1
1910055	1Qisaa	Isaiah	42	3	RYY[	RYWY	RYWY	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn	רצוץ	0		noH	11	35	0	0	0	0	nnnn	nnnn	last	W	1
1910140	1Qisaa	Isaiah	42	7	>SR[	>SWR	>SWR	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn	אסור	0		noH	17	35	0	0	0	0	nnnn	nnnn	last	W	1
1910373	1Qisaa	Isaiah	42	22	BZZ[	BZWZ	BZWZ	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn	בזוז	0		noH	4	36	0	0	0	0	nnnn	nnnn	last	W	1
1911055	1Qisaa	Isaiah	44	9	XMD[	XMWDJHMH	XMWD	CCMC	CCMCMCCM	qal	ptcp	pl	m	NA	verb	HMH	J		W	nnnnnnnn	nnnnnnnn	חמודיהמה	0		noH	15	37	1	1	0	1	nnnn	nnnn	last	W	1
1911946	1Qisaa	Isaiah	46	1	<MS[	<MWSWT	<MWS	CCMC	CCMCMC	qal	ptcp	pl	f	NA	verb		WT			nnnnnn	nnnnnn	עמוסות	0		noH	6	39	0	0	0	1	nnnn	nnnn	last	W	1
1912535	1Qisaa	Isaiah	48	6	NYR[	NYWRWT	NYWR	CCMC	CCMCMC	qal	ptcp	pl	f	NA	verb		WT		W	nnnnnn	nnnnnn	נצורות	0		noH	12	40	0	1	0	1	nnnn	nnnn	last	W	1
1912840	1Qisaa	Isaiah	49	2	BRR[	BRWR	BRWR	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn	ברור	0		noH	29	40	0	0	0	0	nnnn	nnnn	last	W	1
1912997	1Qisaa	Isaiah	49	9	>SR[	>SWRJM	>SWR	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM		L	nnnnnn	nnnnnn	אסורים	0		noH	8	41	0	1	0	1	nnnn	nnnn	last	W	1
1913755	1Qisaa	Isaiah	51	10	G>L[	G>WLJM	G>WL	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			nnnnnn	nnnnnn	גאולים	0		noH	26	42	0	0	0	1	nnnn	nnnn	last	W	1
1913760	1Qisaa	Isaiah	51	11	PZR[	PZWRJ	PZWR	CCMC	CCMCM	qal	ptcp	pl		NA	verb				W	nnnnn	nnnnn	פזורי	1	J	noH	26	42	0	1	0	0	nnnn	nnnn	last	W	1
1914360	1Qisaa	Isaiah	53	4	NG<[	NGW<	NGW<	CCCC	CCCC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn	נגוע	0		noH	9	44	0	0	0	0	nnnn	nnnn	last	W	1
1914558	1Qisaa	Isaiah	54	1	B<L[	B<WLH	B<WL	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb					nnnnn	nnnnn	בעולה	1	H	noH	24	44	0	0	0	0	nnnn	nnnn	last	W	1
1914633	1Qisaa	Isaiah	54	6	<ZB[	<ZWBH	<ZWB	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb					nnnnn	nnnnn	עזובה	1	H	noH	2	45	0	0	0	0	nnnn	nnnn	last	W	1
1914635	1Qisaa	Isaiah	54	6	<YB[	<YWBT	<YWB	CCMC	CCMCC	qal	ptcp	sg	f	NA	verb		T		W	nnnnn	nnnnn	עצובת	0		noH	2	45	0	1	0	1	nnnnn	nnnnn	last	W	1
1914724	1Qisaa	Isaiah	54	11	S<R[	SXWRH	SXWR	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb					nnnnn	nnnnn	סחורה	1	H	noH	10	45	0	0	0	0	nnnn	nnnn	last	W	1
1915865	1Qisaa	Isaiah	58	6	RYY[	RYWYJM	RYWY	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			nnnnnn	nnnnnn	רצוצים	0		noH	29	47	0	0	0	1	nnnn	nnnn	last	W	1
1916653	1Qisaa	Isaiah	60	11	NHG[	NHWGJM	NHWG	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			nnnnnn	nnnnnn	נהוגים	0		noH	15	49	0	0	0	1	nnnn	nnnn	last	W	1
1916720	1Qisaa	Isaiah	60	15	<ZB[	<ZWBH	<ZWB	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb					nnnnn	nnnnn	עזובה	1	H	noH	18	49	0	0	0	0	nnnn	nnnn	last	W	1
1916722	1Qisaa	Isaiah	60	15	FN>[	FNW>H	FNW>	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb				W	nnnnn	nnnnn	שנואה	1	H	noH	18	49	0	1	0	0	nnnn	nnnn	last	W	1
1916912	1Qisaa	Isaiah	61	1	>SR[	>SWRJM	>SWR	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM		WL	nnnnnn	nnnnnn	אסורים	0		noH	27	49	0	1	0	1	nnnn	nnnn	last	W	1
1917174	1Qisaa	Isaiah	62	4	<ZB[	<ZWBH	<ZWB	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb					nnnnn	nnnnn	עזובה	1	H	noH	14	50	0	0	0	0	nnnn	nnnn	last	W	1
1917190	1Qisaa	Isaiah	62	4	B<L[	B<WLH	B<WL	CCCC	CCCCM	qal	ptcp	sg	f	NA	verb					nnnnn	nnnnn	בעולה	1	H	noH	15	50	0	0	0	0	nnnn	nnnn	last	W	1
1917346	1Qisaa	Isaiah	62	12	G>L[	G>WLJ	G>WL	CCCC	CCCCC	qal	ptcp	pl	m	NA	verb		J			nnnnn	nnnnn	גאולי	0		noH	25	50	0	0	0	1	nnnn	nnnn	last	W	1
1917351	1Qisaa	Isaiah	62	12	DRC[	DRWCH	DRWC	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb					nnnnn	nnnnn	דרושה	1	H	noH	26	50	0	0	0	0	nnnn	nnnn	last	W	1
1917366	1Qisaa	Isaiah	63	1	HDR[	HDR	HDR	CCC	CCC	qal	ptcp	sg	m	NA	verb					nnn	nnn	הדר	0		noH	27	50	0	0	0	0	nnn	nnn	last		0
1917957	1Qisaa	Isaiah	65	6	KTB[	KTWBH	KTWB	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb					nnnnn	nnnnn	כתובה	1	H	noH	4	52	0	0	0	0	nnnn	nnnn	last	W	1
1918775	1Qisaa	Isaiah	66	19	MCK[	MCWK	MCWK	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn	משוך	0		noH	8	54	0	0	0	0	nnnn	nnnn	last	W	1
1919418	1Q8	Isaiah	15	2	GR<[	GRW<H	GRW<	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb					rrrrr	nnnnn	גרועה	1	H	noH	1	6c_d	0	0	0	0	rrrr	nnnn	last	W	1
1919446	1Q8	Isaiah	15	4	XLY[	XLYJ	XLY	CCC	CCCM	qal	ptcp	pl	m	NA	verb		J			rrrr	nnnn	חלצי	0		noH	3	6c_d	0	0	0	1	rrr	nnn	last		0
1920032	1Q8	Isaiah	19	25	BRK[	BRWK	BRWK	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					rrrr	nnnn	ברוך	0		noH	7	8a_b	0	0	0	0	rrrr	nnnn	last	W	1
1920313	1Q8	Isaiah	22	25	TQ<[	TQW<H	TQW<	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb				H	rrrrr	nnnnn	תקועה	1	H	noH	2	9a	0	1	0	0	rrrr	nnnn	last	W	1
1920645	1Q8	Isaiah	25	7	NSK=[	NSWKH	NSWK	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb				H	nnnnn	nnnnn	נסוכה	1	H	noH	14	9b	0	1	0	0	nnnn	nnnn	last	W	1
1920716	1Q8	Isaiah	26	3	SMK[	SMWK	SMWK	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					rrrr	nnnn	סמוך	0		noH	3	10	0	0	0	0	rrrr	nnnn	last	W	1
1921110	1Q8	Isaiah	30	14	KTT[	KTWT	KTWT	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					rrrr	nnnn	כתות	0		noH	6	12a_b	0	0	0	0	rrrr	nnnn	last	W	1
1923094	1Q8	Isaiah	46	3	NF>[	NF>JM	NF>	CCC	CCCMC	qal	ptcp	pl	m	NA	verb		JM		H	nnnrr	nnnnn	נשאים	0		noH	1	20	0	1	0	1	nnn	nnn	last		0
1923667	1Q8	Isaiah	49	2	BRR[	BRWR	BRWR	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					rnnn	nnnn	ברור	0		noH	10	21	0	0	0	0	rnnn	nnnn	last	W	1
1923746	1Q8	Isaiah	49	6	NYR[	NYWRJ	NYWR	CCMC	CCMCM	qal	ptcp	pl	m	NA	verb		J		W	nnnnn	nnnnn	נצורי	0		noH	15	21	0	1	0	1	nnnn	nnnn	last	W	1
1923823	1Q8	Isaiah	49	9	>SR[	>SWRJM	>SWR	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM		L	nnnnnn	nnnnnn	אסורים	0		noH	21	21	0	1	0	1	nnnn	nnnn	last	W	1
1924233	1Q8	Isaiah	51	10	G>L[	G>WLJM	G>WL	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			rnnnnn	nnnnnn	גאולים	0		noH	23	22	0	0	0	1	rnnn	nnnn	last	W	1
1924423	1Q8	Isaiah	53	3	JD<[	JD<	JD<	CCC	CCC	qal	ptcp	sg	m	NA	verb				W	nnn	nnn	ידע	0		noH	12	23	0	1	0	0	nnn	nnn	last		0
1924446	1Q8	Isaiah	53	4	NG<[	NGW<	NGW<	CCCC	CCCC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn	נגוע	0		noH	14	23	0	0	0	0	nnnn	nnnn	last	W	1
1924637	1Q8	Isaiah	54	1	B<L[	B<WLH	B<WL	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb					rrnnn	nnnnn	בעולה	1	H	noH	27	23	0	0	0	0	rrnn	nnnn	last	W	1
1924709	1Q8	Isaiah	54	6	<ZB[	<ZWBH	<ZWB	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb					nnnnn	nnnnn	עזובה	1	H	noH	33	23	0	0	0	0	nnnn	nnnn	last	W	1
1924711	1Q8	Isaiah	54	6	<YB[	<YWBT	<YWB	CCMC	CCMCC	qal	ptcp	sg	f	NA	verb		T		W	nnnnn	nnnnn	עצובת	0		noH	33	23	0	1	0	1	nnnnn	nnnnn	last	W	1
1925461	1Q8	Isaiah	58	6	RYY[	RYYJM	RYY	CCC	CCCMC	qal	ptcp	pl	m	NA	verb		JM			nnnnn	nnnnn	רצצים	0		noH	14	25	0	0	0	1	nnn	nnn	last		0
1926000	1Q8	Isaiah	60	11	NHG[	NHWGJM	NHWG	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			nnnnnn	nnnnnn	נהוגים	0		noH	17	26	0	0	0	1	nnnn	nnnn	last	W	1
1926062	1Q8	Isaiah	60	15	<ZB[	<ZWBH	<ZWB	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb					nnnnn	nnnnn	עזובה	1	H	noH	22	26	0	0	0	0	nnnn	nnnn	last	W	1
1926064	1Q8	Isaiah	60	15	FN>[	FNW>H	FNW>	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb				W	nnnnn	nnnnn	שנואה	1	H	noH	22	26	0	1	0	0	nnnn	nnnn	last	W	1
1926230	1Q8	Isaiah	61	1	>SR[	>SWRJM	>SWR	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM		WL	rrrrrr	nnnnnn	אסורים	0		noH	34	26	0	1	0	1	rrrr	nnnn	last	W	1
1926296	1Q8	Isaiah	62	4	<ZB[	<ZWBH	<ZWB	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb					nnnnn	nnnnn	עזובה	1	H	noH	2	27	0	0	0	0	nnnn	nnnn	last	W	1
1926312	1Q8	Isaiah	62	4	B<L[	B<WLH	B<WL	CCCC	CCCCM	qal	ptcp	sg	f	NA	verb					rrrrr	nnnnn	בעולה	1	H	noH	3	27	0	0	0	0	rrrr	nnnn	last	W	1
1926456	1Q8	Isaiah	62	12	G>L[	G>WLJ	G>WL	CCMC	CCMCC	qal	ptcp	pl	m	NA	verb		J			nnnnn	nnnnn	גאולי	0		noH	10	27	0	0	0	1	nnnn	nnnn	last	W	1
1926461	1Q8	Isaiah	62	12	DRC[	DRWCH	DRWC	CCMC	CCMCM	qal	ptcp	sg	f	NA	verb					nnnnn	nnnnn	דרושה	1	H	noH	10	27	0	0	0	0	nnnn	nnnn	last	W	1
1926476	1Q8	Isaiah	63	1	HDR[	HDWR	HDWR	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn	הדור	0		noH	11	27	0	0	0	0	nnnn	nnnn	last	W	1
1927111	1Q8	Isaiah	65	23	BRK[	BRKJ	BRK	CCC	CCCM	qal	ptcp	pl	m	NA	verb		J			nnnn	nnnn	ברכי	0		noH	6	28	0	0	0	1	nnn	nnn	last		0
1927859	1Q10	Psalms	92	14	CTL[	CTWLJM	CTWL	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			rrrrrr	nnnnnn	שתולים	0		noH	2	f2	0	0	0	1	rrrr	nnnn	last	W	1
1930372	2Q2	Exodus	12	34	YRR[	YRWRWT	YRWR	CCMC	CCMCMC	qal	ptcp	pl	f	NA	verb		WT			nnnrrr	nnnnnn	צרורות	0		noH	3	f5	0	0	0	1	nnnr	nnnn	last	W	1
1931412	2Q6	Numbers	3	39	PQD[	PQWDJ	PQWD	CCMC	CCMCM	qal	ptcp	pl	m	NA	verb		J			rrrrr	nnnnn	פקודי	0		noH	2	f1	0	0	0	1	rrrr	nnnn	last	W	1
1933174	2Q14	Psalms	103	6	<CQ[	<CWQJM	<CWQ	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			nnnnnn	nnnnnn	עשוקים	0		noH	3	f1	0	0	0	1	nnnn	nnnn	last	W	1
1933475	2Q16	Ruth	2	19	BRK[	BRWK	BRWK	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					rrrr	nnnn	ברוך	0		noH	1	f4ii_5i	0	0	0	0	rrrr	nnnn	last	W	1
1933501	2Q16	Ruth	2	20	BRK[	BRWK	BRWK	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn	ברוך	0		noH	4	f4ii_5i	0	0	0	0	nnnn	nnnn	last	W	1
1935172	4Q1	Genesis	39	20	>SR[	>SWRJM	>SWR	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			nnnnnn	nnnnnn	אסורים	0		noH	10	f9	0	0	0	1	nnnn	nnnn	last	W	1
1938604	4Q2	Genesis	4	11	>RR[	>RWR	>RWR	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					rrrr	nnnn	ארור	0		noH	12	f3i	0	0	0	0	rrrr	nnnn	last	W	1
1938883	4Q3	Genesis	41	6	CDP[	CDPWT	CDP	CCC	CCCMC	qal	ptcp	pl	f	NA	verb		WT		W	rnnnn	nnnnn	שדפות	0		noH	13	f1ii	0	1	0	1	rnn	nnn	last		0
