tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix_g_cons	rec_signs	cor_signs	heb_g_cons	other_vowel_ending	final_h	line	column	has_pronominal_suffix	has_prefix	has_hloc	has_nme	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter	syllable_recs
1927152	1Q8	Isaiah	65	25	CXT[	JCXJTW	JCXJTW	CCCMCM	CCCMCM	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	ישחיתו		noH	8	28	0	0	0	0	nnnnnn	nnnnnn	last		0	0
1927198	1Q8	Isaiah	66	2	NBV[	>BJV	>BJV	CCMC	CCMC	hif	impf	sg		p1	verb					nnnn	nnnn	אביט		noH	11	28	0	0	0	0	nnnn	nnnn	last	J	1	0
1927246	1Q8	Isaiah	66	4	BW>[	>BJ>	>BJ>	CCMM	CCMM	hif	impf	sg		p1	verb					nnnn	nnnn	אביא		noH	13	28	0	0	0	0	nnnn	nnnn	last	J	1	0
1927466	1Q8	Isaiah	66	15	CWB[	HCJB	HCJB	CCMC	CCMC	hif	infc	NA		NA	verb				L	nnnn	nnnn	השיב		noH	25	28	0	1	0	0	nnnn	nnnn	last	J	1	0
1927576	1Q8	Isaiah	66	19	NGD[	HGJDW	HGJDW	CCMCM	CCMCM	hif	perf	pl		p3	verb				W	nnnnn	nnnnn	הגידו		noH	30	28	0	1	0	0	nnnnn	nnnnn	last		0	0
1927583	1Q8	Isaiah	66	20	BW>[	HBJ>W	HBJ>W	CCMCM	CCMCM	hif	perf	pl		p3	verb				W	nnnnn	nnnnn	הביאו		noH	31	28	0	1	0	0	nnnnn	nnnnn	last		0	0
1927981	1Q10	Psalms	119	43	NYL[	TYL	TYL	CCC	CCC	hif	impf	sg	m	p2	verb					nnn	nnn	תצל		noH	2	f8_10	0	0	0	0	nnn	nnn	last		0	0
1928357	1Q12	Psalms	44	25	STR[	TSTJR	TSTJR	CCCMC	CCCMC	hif	impf	sg	m	p2	verb					rrnnn	nnnnn	תסתיר		noH	3	f5_7	0	0	0	0	rrnnn	nnnnn	last	J	1	0
1929511	1Q71	Daniel	2	2	NGD[	HGJD	HGJD	CCMC	CCMC	hif	infc	NA		NA	verb				L	nnnn	nnnn	הגיד		noH	1	f1ii	0	1	0	0	nnnn	nnnn	last	J	1	0
1931316	2Q5	Leviticus	11	26	PRS[	MPRJST	MPRJST	CCCMCC	CCCMCC	hif	ptca	sg	f	NA	verb					rrnnnn	nnnnnn	מפריסת		noH	5	f1	0	0	0	0	rrnnnn	nnnnnn	last		0	0
1932473	2Q13	Jeremiah	46	27	XRD[	MXRJD	MXRJD	CCCMC	CCCMC	hif	ptca	sg	m	NA	verb					nnnnn	nnnnn	מחריד		noH	2	f7_8	0	0	0	0	nnnnn	nnnnn	last	J	1	0
1932688	2Q13	Jeremiah	48	26	GDL[	HGDJLH	HGDJLH	CCCMCM	CCCMCM	hif	perf	sg	m	p3	verb					nnnnnn	nnnnnn	הגדילה		noH	2	f9ii_12	0	0	0	0	nnnnnn	nnnnnn	last		0	0
1932861	2Q13	Jeremiah	48	35	QVR[	MQVJR	MQVJR	CCCMC	CCCMC	hif	ptca	sg	m	NA	verb				W	nnnnn	nnnnn	מקטיר		noH	13	f9ii_12	0	1	0	0	nnnnn	nnnnn	last	J	1	0
1933402	2Q16	Ruth	2	15	KLM[	TKLJMWH	TKLJMW	CCCMCC	CCCMCCM	hif	impf	pl	m	p2	verb	H				nnnnnnn	nnnnnnn	תכלימוה		noH	3	f1ii_4i	1	0	0	0	nnnnnn	nnnnnn	last		0	0
1935119	4Q1	Genesis	39	18	RWM[	HRJMJ	HRJM	CCMC	CCMCM	hif	infc	NA		NA	verb	J			K	nnnnn	nnnnn	הרימי		noH	7	f9	1	1	0	0	nnnn	nnnn	last	J	1	0
1935248	4Q1	Genesis	39	23	YLX[	MYLJX	MYLJX	CCCMC	CCCMC	hif	ptca	sg	m	NA	verb					nnnnn	nnnnn	מצליח		noH	14	f9	0	0	0	0	nnnnn	nnnnn	last	J	1	0
1937828	4Q2	Genesis	1	6	BDL[	MBDJL	MBDJL	CCCMC	CCCMC	hif	ptca	sg	m	NA	verb					rrnnn	nnnnn	מבדיל		noH	6	f1i	0	0	0	0	rrnnn	nnnnn	last	J	1	0
1937921	4Q2	Genesis	1	11	DC>[	TDC>	TDC>	CCCM	CCCM	hif	impf	sg	f	p3	verb					nnnn	nnnn	תדשא		noH	12	f1i	0	0	0	0	nnnn	nnnn	last		0	0
1937926	4Q2	Genesis	1	11	ZR<[	MZRJ<	MZRJ<	CCCMC	CCCMC	hif	ptca	sg	m	NA	verb					nnnnn	nnnnn	מזריע		noH	12	f1i	0	0	0	0	nnnnn	nnnnn	last	J	1	0
1937988	4Q2	Genesis	1	14	BDL[	HBDJL	HBDJL	CCCMC	CCCMC	hif	infc	NA		NA	verb				L	nnnnn	nnnnn	הבדיל		noH	16	f1i	0	1	0	0	nnnnn	nnnnn	last	J	1	0
1938018	4Q2	Genesis	1	15	>WR[	H>JR	H>JR	CCMC	CCMC	hif	infc	NA		NA	verb				L	nnnn	nnnn	האיר		noH	18	f1i	0	1	0	0	nnnn	nnnn	last	J	1	0
1938068	4Q2	Genesis	1	17	>WR[	H>JR	H>JR	CCMC	CCMC	hif	infc	NA		NA	verb				L	nnnn	nnnn	האיר		noH	20	f1i	0	1	0	0	nnnn	nnnn	last	J	1	0
1938957	4Q3	Genesis	41	9	ZKR[	MZKJR	MZKJR	CCCMC	CCCMC	hif	ptca	sg	m	NA	verb					nnnnn	nnnnn	מזכיר		noH	17	f1ii	0	0	0	0	nnnnn	nnnnn	last	J	1	0
1940516	4Q7	Genesis	1	15	>WR[	H>JR	H>JR	CCMC	CCMC	hif	infc	NA		NA	verb				L	nnnn	nnnn	האיר		noH	4	f2	0	1	0	0	nnnn	nnnn	last	J	1	0
1941039	4Q9	Genesis	41	34	PQD[	JPQD	JPQD	CCCC	CCCC	hif	impf	sg	m	p3	verb				W	nnnn	nnnn	יפקד		noH	8	f3_4	0	1	0	0	nnnn	nnnn	last		0	0
1941789	4Q10	Genesis	1	14	BDL[	HBDJL	HBDJL	CCCMC	CCCMC	hif	infc	NA		NA	verb				L	nnnnn	nnnnn	הבדיל		noH	2	f2	0	1	0	0	nnnnn	nnnnn	last	J	1	0
1941820	4Q10	Genesis	1	15	>WR[	H>JR	H>JR	CCMC	CCMC	hif	infc	NA		NA	verb				L	nnnn	nnnn	האיר		noH	4	f2	0	1	0	0	nnnn	nnnn	last	J	1	0
1943561	4Q11	Exodus	16	5	KWN[	HKJNW	HKJNW	CCMCM	CCMCM	hif	perf	pl		p3	verb				W	rrnnn	nnnnn	הכינו		noH	8	f11	0	1	0	0	rrnnn	nnnnn	last		0	0
1943611	4Q11	Exodus	16	7	LWN[	TLJNW	TLJNW	CCMCM	CCMCM	hif	impf	pl	m	p2	verb					nnnnn	nnnnn	תלינו		noH	3	f12	0	0	0	0	nnnnn	nnnnn	last		0	0
1943672	4Q11	Exodus	16	18	<DP[	H<DJP	H<DJP	CCCMC	CCCMC	hif	perf	sg	m	p3	verb					rrnnn	nnnnn	העדיף		noH	2	f14	0	0	0	0	rrnnn	nnnnn	last	J	1	0
1944034	4Q11	Exodus	17	3	MWT[	HMJT	HMJT	CCMC	CCMC	hif	infc	NA		NA	verb				L	nnnn	nnnn	המית		noH	11	f17_18	0	1	0	0	nnnn	nnnn	last	J	1	0
1944175	4Q11	Exodus	17	11	RWM[	JRJM	JRJM	CCMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	ירים		noH	10	f19	0	0	0	0	nnnn	nnnn	last	J	1	0
1944529	4Q11	Exodus	23	7	YDQ[	>YDJQ	>YDJQ	CCCMC	CCCMC	hif	impf	sg		p1	verb					nnnnn	nnnnn	אצדיק		noH	6	f23	0	0	0	0	nnnnn	nnnnn	last	J	1	0
1944633	4Q11	Exodus	23	13	ZKR[	TZKJRW	TZKJRW	CCCMCM	CCCMCM	hif	impf	pl	m	p2	verb					rnnnnn	nnnnnn	תזכירו		noH	15	f23	0	0	0	0	rnnnnn	nnnnnn	last		0	0
1945967	4Q13	Exodus	2	3	YPN[	HYPJNW	HYPJN	CCCMC	CCCMCM	hif	infc	NA		NA	verb	W				nnnnnn	nnnnnn	הצפינו		noH	1	f3i_4	1	0	0	0	nnnnn	nnnnn	last	J	1	0
1946114	4Q13	Exodus	2	9	HLK[	HLK	HLK	CCC	CCC	hif	impv	sg	f	NA	verb					nnn	nnn	הלך		noH	8	f3i_4	0	0	0	0	nnn	nnn	last		0	0
1946685	4Q13	Exodus	4	4	XZQ[	HXZQ	HXZQ	CCCC	CCCC	hif	impv	sg		NA	verb				W	nnnn	nnnn	החזק		noH	19	f3ii+5_6i	0	1	0	0	nnnn	nnnn	last		0	0
1946796	4Q13	Exodus	5	4	PRD[	TPRJDW	TPRJDW	CCCMCM	CCCMCM	hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תפרידו		noH	2	f6ii	0	0	0	0	nnnnnn	nnnnnn	last		0	0
1949600	4Q14	Exodus	13	22	MWC[	JMJC	JMJC	CCMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	ימיש		noH	40	5	0	0	0	0	nnnn	nnnn	last	J	1	0
1949909	4Q14	Exodus	15	9	RJQ[	>RJQ	>RJQ	CCMC	CCMC	hif	impf	sg		p1	verb					nnnn	nnnn	אריק		noH	35	6	0	0	0	0	nnnn	nnnn	last	J	1	0
1950003	4Q14	Exodus	15	17	BW>[	TBJ>M	TBJ>	CCMC	CCMCC	hif	impf	sg	m	p2	verb	M				nnnnn	nnnnn	תביאם		noH	40	6	1	0	0	0	nnnn	nnnn	last	J	1	0
1950655	4Q14	Exodus	18	10	NYL[	HYJL	HYJL	CCMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הציל		noH	36	8	0	0	0	0	nnnn	nnnn	last	J	1	0
1951556	4Q17	Exodus	40	12	QRB[	TQRJB	TQRJB	CCCMC	CCCMC	hif	impf	sg		p2	verb					nnnnn	nnnnn	תקריב		noH	6	f2ii	0	0	0	0	nnnnn	nnnnn	last	J	1	0
1952175	4Q19	Exodus	6	5	<BD[	M<BJDJM	M<BJD	CCCMC	CCCMCMC	hif	ptca	pl	m	NA	verb		JM			rrnnnnn	nnnnnnn	מעבידים		noH	3	f1	0	0	0	1	rrnnn	nnnnn	last	J	1	0
1954295	4Q22	Exodus	10	26	C>R[	NC>R	NC>R	CCCC	CCCC	hif	impf	pl	f	p1	verb					nnnn	nnnn	נשאר		noH	2	8	0	0	0	0	nnnn	nnnn	last		0	0
1955827	4Q22	Exodus	17	11	RWM[	JRJM	JRJM	CCMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	ירים		noH	26	17	0	0	0	0	nnnn	nnnn	last	J	1	0
1956120	4Q22	Exodus	18	9	NYL[	HYJLW	HYJL	CCMC	CCMCM	hif	perf	sg	m	p3	verb	W				nnnnn	nnnnn	הצילו		noH	14	18	1	0	0	0	nnnn	nnnn	last	J	1	0
1956131	4Q22	Exodus	18	10	NYL[	HYJL	HYJL	CCMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הציל		noH	15	18	0	0	0	0	nnnn	nnnn	last	J	1	0
1957090	4Q22	Exodus	21	6	NGC[	HGJCW	HGJC	CCMC	CCMCM	hif	perf	sg	m	p3	verb	W			W	nnnnn	nnnnn	הגישו		noH	32	22	1	1	0	0	nnnn	nnnn	last	J	1	0
1957096	4Q22	Exodus	21	6	NGC[	HGJCW	HGJC	CCMC	CCMCM	hif	perf	sg	m	p3	verb	W			W	nnnnn	nnnnn	הגישו		noH	32	22	1	1	0	0	nnnn	nnnn	last	J	1	0
1957226	4Q22	Exodus	21	27	NPL[	JPJL	JPJL	CCMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יפיל		noH	25	23	0	0	0	0	nnnn	nnnn	last	J	1	0
1960105	4Q22	Exodus	30	38	RWX[	HRJX	HRJX	CCMC	CCMC	hif	infc	NA		NA	verb				L	nnnn	nnnn	הריח		noH	25	36	0	1	0	0	nnnn	nnnn	last	J	1	0
1960500	4Q22	Exodus	32	10	CMD[	HCMJDW	HCMJD	CCCMC	CCCMCM	hif	infc	NA		NA	verb	W			L	nnnnnn	nnnnnn	השמידו		noH	1	38	1	1	0	0	nnnnn	nnnnn	last	J	1	0
1961648	4Q23	Leviticus	14	22	NFG[	TFJG	TFJG	CCMC	CCMC	hif	impf	sg	f	p3	verb					nnnn	nnnn	תשיג		noH	1	f2_3	0	0	0	0	nnnn	nnnn	last	J	1	0
1961856	4Q23	Leviticus	14	32	NFG[	TFJG	TFJG	CCMC	CCMC	hif	impf	sg	f	p3	verb					nnnn	nnnn	תשיג		noH	11	f2_3	0	0	0	0	nnnn	nnnn	last	J	1	0
1962607	4Q23	Leviticus	16	23	NWX[	HNJXM	HNJX	CCMC	CCMCC	hif	perf	sg	m	p3	verb	M			W	nnnnn	nnnnn	הניחם		noH	10	f8_14i	1	1	0	0	nnnn	nnnn	last	J	1	0
1963186	4Q23	Leviticus	27	10	XLP[	JXLJPNW	JXLJP	CCCMC	CCCMCCM	hif	impf	sg	m	p3	verb	NW				nnnnnnn	nnnnnnn	יחליפנו		noH	8	f21ii_23	1	0	0	0	nnnnn	nnnnn	last	J	1	0
1963189	4Q23	Leviticus	27	10	MWR[	JMJR	JMJR	CCMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	ימיר		noH	8	f21ii_23	0	0	0	0	nnnn	nnnn	last	J	1	0
1963201	4Q23	Leviticus	27	10	MWR[	JMJR	JMJR	CCMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	ימיר		noH	9	f21ii_23	0	0	0	0	nnnn	nnnn	last	J	1	0
1963226	4Q23	Leviticus	27	11	<MD[	H<MJD	H<MJD	CCCMC	CCCMC	hif	perf	sg	m	p3	verb				W	nnnnn	nnnnn	העמיד		noH	11	f21ii_23	0	1	0	0	nnnnn	nnnnn	last	J	1	0
1963265	4Q23	Leviticus	27	14	<RK[	H<RJKW	H<RJK	CCCMC	CCCMCM	hif	perf	sg	m	p3	verb	W			W	nnnnnr	nnnnnn	העריכו		noH	1	f24_26	1	1	0	0	nnnnn	nnnnn	last	J	1	0
1963285	4Q23	Leviticus	27	15	QDC[	MQDJC	MQDJC	CCCMC	CCCMC	hif	ptca	sg	m	NA	verb				H	nnnnn	nnnnn	מקדיש		noH	1	f24_26	0	1	0	0	nnnnn	nnnnn	last	J	1	0
1963304	4Q23	Leviticus	27	16	QDC[	JQDJC	JQDJC	CCCMC	CCCMC	hif	impf	sg	m	p3	verb					rnnnn	nnnnn	יקדיש		noH	2	f24_26	0	0	0	0	rnnnn	nnnnn	last	J	1	0
1964536	4Q23	Numbers	5	8	CWB[	HCB	HCB	CCC	CCC	hif	infc	NA		NA	verb				L	nnn	nnn	השב		noH	23	f34ii+44_50	0	1	0	0	nnn	nnn	last		0	0
1964845	4Q23	Numbers	9	7	QRB[	HQRB	HQRB	CCCC	CCCC	hif	infc	NA		NA	verb					nrnn	nnnn	הקרב		noH	6	f53_54	0	0	0	0	nrnn	nnnn	last		0	0
1966798	4Q24	Leviticus	1	13	QRB[	HQRJB	HQRJB	CCCMC	CCCMC	hif	perf	sg	m	p3	verb				W	nnnnn	nnnnn	הקריב		noH	15	f1_7	0	1	0	0	nnnnn	nnnnn	last	J	1	0
1966862	4Q24	Leviticus	1	16	SWR[	HSJR	HSJR	CCMC	CCMC	hif	perf	sg	m	p3	verb				W	nnnn	nnnn	הסיר		noH	19	f1_7	0	1	0	0	nnnn	nnnn	last	J	1	0
1966886	4Q24	Leviticus	1	17	BDL[	JBDJL	JBDJL	CCCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	יבדיל		noH	20	f1_7	0	0	0	0	nnnnn	nnnnn	last	J	1	0
1967035	4Q24	Leviticus	2	8	BW>[	HBJ>	HBJ>	CCMM	CCMM	hif	perf	sg	m	p3	verb				W	nnnn	nnnn	הביא		noH	29	f1_7	0	1	0	0	nnnn	nnnn	last	J	1	0
1967057	4Q24	Leviticus	2	9	RWM[	HRJM	HRJM	CCMC	CCMC	hif	perf	sg	m	p3	verb				W	nnnn	nnnn	הרים		noH	30	f1_7	0	1	0	0	nnnn	nnnn	last	J	1	0
1967095	4Q24	Leviticus	2	11	QRB[	TQRJBW	TQRJBW	CCCMCM	CCCMCM	hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תקריבו		noH	32	f1_7	0	0	0	0	nnnnnn	nnnnnn	last		0	0
1967149	4Q24	Leviticus	2	13	QRB[	TQRJB	TQRJB	CCCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תקריב		noH	35	f1_7	0	0	0	0	nnnnn	nnnnn	last	J	1	0
1967154	4Q24	Leviticus	2	14	QRB[	TQRJB	TQRJB	CCCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תקריב		noH	36	f1_7	0	0	0	0	nnnnn	nnnnn	last	J	1	0
1967222	4Q24	Leviticus	3	9	QRB[	HQRJB	HQRJB	CCCMC	CCCMC	hif	perf	sg	m	p3	verb				W	nnnnn	nnnnn	הקריב		noH	1	f8	0	1	0	0	nnnnn	nnnnn	last	J	1	0
1967238	4Q24	Leviticus	3	9	SWR[	JSJRNH	JSJR	CCMC	CCMCCM	hif	impf	sg	m	p3	verb	NH				nnnnnn	nnnnnn	יסירנה		noH	2	f8	1	0	0	0	nnnn	nnnn	last	J	1	0
1967547	4Q24	Leviticus	22	3	QDC[	JQDJCW	JQDJCW	CCCMCM	CCCMCM	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יקדישו		noH	11	f9i+10_17	0	0	0	0	nnnnnn	nnnnnn	last		0	0
1967792	4Q24	Leviticus	22	15	RWM[	JRJMW	JRJMW	CCMCM	CCMCM	hif	impf	pl	m	p3	verb					nnnnn	nnnnn	ירימו		noH	23	f9i+10_17	0	0	0	0	nnnnn	nnnnn	last		0	0
1967797	4Q24	Leviticus	22	16	NF>[	HFJ>W	HFJ>W	CCMCM	CCMCM	hif	perf	pl		p3	verb				W	nnnnn	nnnnn	השיאו		noH	23	f9i+10_17	0	1	0	0	nnnnn	nnnnn	last		0	0
1967846	4Q24	Leviticus	22	18	QRB[	JQRJB	JQRJB	CCCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	יקריב		noH	26	f9i+10_17	0	0	0	0	nnnnn	nnnnn	last	J	1	0
1967856	4Q24	Leviticus	22	18	QRB[	JQRJBW	JQRJBW	CCCMCM	CCCMCM	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יקריבו		noH	27	f9i+10_17	0	0	0	0	nnnnnn	nnnnnn	last		0	0
1967879	4Q24	Leviticus	22	20	QRB[	TQRJBW	TQRJBW	CCCMCM	CCCMCM	hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תקריבו		noH	28	f9i+10_17	0	0	0	0	nnnnnn	nnnnnn	last		0	0
1967890	4Q24	Leviticus	22	21	QRB[	JQRJB	JQRJB	CCCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	יקריב		noH	29	f9i+10_17	0	0	0	0	nnnnn	nnnnn	last	J	1	0
1967931	4Q24	Leviticus	22	22	QRB[	TQRJBW	TQRJBW	CCCMCM	CCCMCM	hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תקריבו		noH	31	f9i+10_17	0	0	0	0	nnnnnn	nnnnnn	last		0	0
1968285	4Q24	Leviticus	23	11	NWP[	JNJPNW	JNJP	CCMC	CCMCCM	hif	impf	sg	m	p3	verb	NW				nnnnnn	nnnnnn	יניפנו		noH	10	f9ii+11ii+18_20i	1	0	0	0	nnnn	nnnn	last	J	1	0
1968453	4Q24	Leviticus	23	20	NWP[	HNJP	HNJP	CCMC	CCMC	hif	perf	sg	m	p3	verb				W	nnnn	nnnn	הניף		noH	21	f9ii+11ii+18_20i	0	1	0	0	nnnn	nnnn	last	J	1	0
1969280	4Q25	Leviticus	1	3	QRB[	JQRJBNW	JQRJB	CCCMC	CCCMCCM	hif	impf	sg	m	p3	verb	NW				nnnnnnn	nnnnnnn	יקריבנו		noH	3	f1i	1	0	0	0	nnnnn	nnnnn	last	J	1	0
1969317	4Q25	Leviticus	1	5	QRB[	HQRJBW	HQRJBW	CCCMCM	CCCMCM	hif	perf	pl		p3	verb				W	rrrrnn	nnnnnn	הקריבו		noH	5	f1i	0	1	0	0	rrrrnn	nnnnnn	last		0	0
1969363	4Q25	Leviticus	3	16	QVR[	HQVJRM	HQVJR	CCCMC	CCCMCC	hif	perf	sg	m	p3	verb	M			W	rnnnnn	nnnnnn	הקטירם		noH	1	f2	1	1	0	0	rnnnn	nnnnn	last	J	1	0
1970139	4Q26	Leviticus	17	4	BW>[	JBJ>NW	JBJ>	CCMC	CCMCCM	hif	impf	sg		p3	verb	NW				nnnnnn	nnnnnn	יביאנו		noH	5	f4	1	0	0	0	nnnn	nnnn	last	J	1	0
1970141	4Q26	Leviticus	17	4	QRB[	HQRJBW	HQRJB	CCCMC	CCCMCM	hif	infc	NA		NA	verb	W			L	nnnnnn	nnnnnn	הקריבו		noH	5	f4	1	1	0	0	nnnnn	nnnnn	last	J	1	0
1970375	4Q26a	Leviticus	3	3	QRB[	HQRJB	HQRJB	CCCMC	CCCMC	hif	perf	sg	m	p3	verb				W	nnnnn	nnnnn	הקריב		noH	2	f1	0	1	0	0	nnnnn	nnnnn	last	J	1	0
1970475	4Q26a	Leviticus	3	7	QRB[	HQRJB	HQRJB	CCCMC	CCCMC	hif	perf	sg	m	p3	verb				W	nnnnn	nnnnn	הקריב		noH	4	f2	0	1	0	0	nnnnn	nnnnn	last	J	1	0
1971172	4Q26b	Leviticus	7	25	QRB[	JQRJBW	JQRJBW	CCCMCM	CCCMCM	hif	impf	pl	m	p3	verb					rnrnnn	nnnnnn	יקריבו		noH	8	f1	0	0	0	0	rnrnnn	nnnnnn	last		0	0
1971230	4Q26c	Leviticus	26	5	NFG[	HFJG	HFJG	CCMC	CCMC	hif	perf	sg	m	p3	verb				W	nnnn	nnnn	השיג		noH	3	1	0	1	0	0	nnnn	nnnn	last	J	1	0
1971237	4Q26c	Leviticus	26	5	NFG[	JFJG	JFJG	CCMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	ישיג		noH	3	1	0	0	0	0	nnnn	nnnn	last	J	1	0
1971261	4Q26c	Leviticus	26	6	XRD[	MXRJD	MXRJD	CCCMC	CCCMC	hif	ptca	sg	m	NA	verb					rnnnn	nnnnn	מחריד		noH	5	1	0	0	0	0	rnnnn	nnnnn	last	J	1	0
1971442	4Q27	Numbers	11	32	M<V[	MM<JV	MM<JV	CCCMC	CCCMC	hif	ptca	sg	m	NA	verb				H	nnnnn	nnnnn	ממעיט		noH	2	f1_4	0	1	0	0	nnnnn	nnnnn	last	J	1	0
1972110	4Q27	Numbers	16	5	QRB[	HQRJB	HQRJB	CCCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הקריב		noH	17	f6_10	0	0	0	0	nnnnn	nnnnn	last	J	1	0
1972183	4Q27	Numbers	16	9	QRB[	HQRJB	HQRJB	CCCMC	CCCMC	hif	infc	NA		NA	verb				L	nnnnn	nnnnn	הקריב		noH	22	f6_10	0	1	0	0	nnnnn	nnnnn	last	J	1	0
1972464	4Q27	Numbers	18	28	RWM[	TRJMW	TRJMW	CCMCM	CCMCM	hif	impf	pl	m	p2	verb					nnnnn	nnnnn	תרימו		noH	4	f12	0	0	0	0	nnnnn	nnnnn	last		0	0
1972492	4Q27	Numbers	18	29	RWM[	TRJMW	TRJMW	CCMCM	CCMCM	hif	impf	pl	m	p2	verb					nnnnn	nnnnn	תרימו		noH	6	f12	0	0	0	0	nnnnn	nnnnn	last		0	0
1972508	4Q27	Numbers	18	30	RWM[	HRJMKM	HRJM	CCMC	CCMCCC	hif	infc	NA		NA	verb	KM			B	nnnnnn	nnnnnn	הרימכם		noH	7	f12	1	1	0	0	nnnn	nnnn	last	J	1	0
1975792	4Q27	Numbers	30	8	XRC[	HXRJC	HXRJC	CCCMC	CCCMC	hif	perf	sg		p3	verb				W	nnnnn	nnnnn	החריש		noH	31	f51_54	0	1	0	0	nnnnn	nnnnn	last	J	1	0
1976523	4Q27	Numbers	32	5	<BR[	T<BJRNW	T<BJR	CCCMC	CCCMCCM	hif	impf	sg	m	p2	verb	NW				rnnnnrr	nnnnnnn	תעבירנו		noH	17	f60_64	1	0	0	0	rnnnn	nnnnn	last	J	1	0
1977716	4Q27	Numbers	35	19	MWT[	JMJTNW	JMJT	CCMC	CCMCCM	hif	impf	sg	m	p3	verb	NW				nnnnnr	nnnnnn	ימיתנו		noH	10	f80_84	1	0	0	0	nnnn	nnnn	last	J	1	0
1977754	4Q27	Numbers	35	21	MWT[	JMJT	JMJT	CCMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	ימית		noH	12	f80_84	0	0	0	0	nnnn	nnnn	last	J	1	0
1977771	4Q27	Numbers	35	22	CLK[	HCLJK	HCLJK	CCCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	השליך		noH	14	f80_84	0	0	0	0	nnnnn	nnnnn	last	J	1	0
1977823	4Q27	Numbers	35	25	NYL[	HYJLW	HYJLW	CCMCM	CCMCM	hif	perf	pl		p3	verb				W	nnnnn	nnnnn	הצילו		noH	16	f80_84	0	1	0	0	nnnnn	nnnnn	last		0	0
1978435	4Q28	Deuteronomy	24	4	XV>[	TXV>	TXV>	CCCM	CCCM	hif	impf	sg	m	p2	verb					nnnn	nnnn	תחטא		noH	7	f1	0	0	0	0	nnnn	nnnn	last		0	0
1978648	4Q29	Deuteronomy	30	5	BW>[	HBJ>K	HBJ>	CCMC	CCMCC	hif	perf	sg	m	p3	verb	K			W	nnnnn	nnnnn	הביאך		noH	9	f1_2i+3	1	1	0	0	nnnn	nnnn	last	J	1	0
1979242	4Q29	Deuteronomy	31	29	CXT[	TCXTWN	TCXTW	CCCCM	CCCCMC	hif	impf	pl	m	p2	verb	N				nnnnnn	nnnnnn	תשחתון		noH	7	f5_8	1	0	0	0	nnnnn	nnnnn	last		0	0
1979269	4Q29	Deuteronomy	31	29	K<S[	HK<SW	HK<S	CCCC	CCCCM	hif	infc	NA		NA	verb	W			L	nnnnn	nnnnn	הכעסו		noH	8	f5_8	1	1	0	0	nnnn	nnnn	last		0	0
1979528	4Q30	Deuteronomy	4	16	CXT[	TCXTWN	TCXTW	CCCCM	CCCCMC	hif	impf	pl	m	p2	verb	N				rrrnnn	nnnnnn	תשחתון		noH	5	f2_3i	1	0	0	0	rrrnn	nnnnn	last		0	0
1979633	4Q30	Deuteronomy	8	2	HLK[	HWLJKK	HWLJK	CMCMC	CMCMCC	hif	perf	sg	m	p3	verb	K				nnnnnn	nnnnnn	הוליכך		noH	2	f5	1	0	0	0	nnnnn	nnnnn	last	J	1	0
1980951	4Q30	Deuteronomy	17	20	>RK[	J>RJK	J>RJK	CCCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	יאריך		noH	11	f36_41	0	0	0	0	nnnnn	nnnnn	last	J	1	0
1981504	4Q30	Deuteronomy	28	48	CMD[	HCMJDW	HCMJD	CCCMC	CCCMCM	hif	infc	NA		NA	verb	W				nnnnnr	nnnnnn	השמידו		noH	2	f51	1	0	0	0	nnnnn	nnnnn	last	J	1	0
