tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix_g_cons	rec_signs	cor_signs
2093194	Mur88	Obadiah	1	3	>MR[	>MR	>MR	CCC	CCC	qal	ptca	sg	m	NA	verb					nnr	nnn
2097348	Mur88	Habakkuk	1	8	XWC[	XC	XC	CC	CC	qal	ptca	sg	m	NA	verb					nn	nn
2096342	Mur88	Micah	7	13	JCB[	JCBJH	JCB	CCC	CCCCM	qal	ptca	pl	m	NA	verb	H	J			rrrrr	nnnnn
2095141	Mur88	Micah	3	2	FN>[	FN>J	FN>	CCC	CCCM	qal	ptca	pl	m	NA	verb		J			rnnn	nnnn
2095144	Mur88	Micah	3	2	>HB[	>HBJ	>HB	CCC	CCCM	qal	ptca	pl	m	NA	verb		J		W	nrrr	nnnn
2095146	Mur88	Micah	3	2	GZL[	GZLJ	GZL	CCC	CCCM	qal	ptca	pl	m	NA	verb		J			rrnr	nnnn
2096396	Mur88	Micah	7	17	ZXL[	ZXLJ	ZXL	CCC	CCCM	qal	ptca	pl	m	NA	verb		J		K	rrrr	nnnn
2097180	Mur88	Nahum	3	17	XNH[	XWNJM	XWN	CMC	CMCMC	qal	ptca	pl	m	NA	verb		JM		H	nrrrr	nnnnn
2098274	Mur88	Zephaniah	2	5	JCB[	JCBJ	JCB	CCC	CCCM	qal	ptca	pl	m	NA	verb		J			nnnn	nnnn
2098290	Mur88	Zephaniah	2	5	JCB[	JWCB	JWCB	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
2096812	Mur88	Nahum	2	9	NWS[	NSJM	NS	CC	CCMC	qal	ptca	pl	m	NA	verb		JM			rnrn	nnnn
2097646	Mur88	Habakkuk	2	10	XV>[	XWV>	XWV>	CMCM	CMCM	qal	ptca	sg	m	NA	verb				W	rrrr	nnnn
2094034	Mur88	Jonah	2	6	XBC[	XBWC	XBWC	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnrr	nnnn
2096205	Mur88	Micah	7	5	CKB[	CKBT	CKBT	CCCC	CCCC	qal	ptca	sg	f	NA	verb				M	nnnr	nnnn
2095057	Mur88	Micah	2	11	HLK[	HLK	HLK	CCC	CCC	qal	ptca	sg	m	NA	verb					nnn	nnn
2097664	Mur88	Habakkuk	2	18	JYR[	JYRW	JYR	CCC	CCCM	qal	ptca	sg	m	NA	verb	W				nnnn	nnnn
2097671	Mur88	Habakkuk	2	18	JYR[	JYR	JYR	CCC	CCC	qal	ptca	sg	m	NA	verb					nnn	nnn
2093080	Mur88	Amos	9	13	BW>[	B>JM	B>	CC	CCMC	qal	ptca	pl	m	NA	verb		JM			rrrr	nnnn
2093085	Mur88	Amos	9	13	XRC=[	XWRC	XWRC	CMCC	CMCC	qal	ptca	sg	m	NA	verb					rrrn	nnnn
2093087	Mur88	Amos	9	13	QYR=[	QYR	QYR	CCC	CCC	qal	ptca	sg	m	NA	verb				B	nnn	nnn
2093089	Mur88	Amos	9	13	DRK[	DRK	DRK	CCC	CCC	qal	ptca	sg	m	NA	verb				W	nnn	nnn
2093092	Mur88	Amos	9	13	MCK[	MCK	MCK	CCC	CCC	qal	ptca	sg	m	NA	verb				B	rrr	nnn
2098563	Mur88	Zephaniah	3	5	JD<[	JWD<	JWD<	CMCC	CMCC	qal	ptca	sg	m	NA	verb					rrrr	nnnn
2094130	Mur88	Jonah	3	2	DBR[	DBR	DBR	CCC	CCC	qal	ptca	sg	m	NA	verb					nnn	nnn
2097488	Mur88	Habakkuk	2	2	QR>[	QWR>	QWR>	CMCM	CMCM	qal	ptca	sg	m	NA	verb					rrrr	nnnn
2093877	Mur88	Jonah	1	13	HLK[	HWLK	HWLK	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
2093879	Mur88	Jonah	1	13	S<R[	S<R	S<R	CCC	CCC	qal	ptca	sg	m	NA	verb				W	nnn	nnn
2096034	Mur88	Micah	6	12	JCB[	JCBJH	JCB	CCC	CCCCM	qal	ptca	pl	m	NA	verb	H	J		W	rrrrr	nnnnn
2094917	Mur88	Micah	2	3	XCB[	XCB	XCB	CCC	CCC	qal	ptca	sg	m	NA	verb					nnn	nnn
2092808	Mur88	Amos	9	1	NWS[	NS	NS	CC	CC	qal	ptca	sg	m	NA	verb					nn	nn
2096111	Mur88	Micah	6	16	JCB[	JCBJH	JCB	CCC	CCCMC	qal	ptca	pl	m	NA	verb	H	J		W	nnnnn	nnnnn
2094989	Mur88	Micah	2	7	>MR[	>MWR	>MWR	CCMC	CCMC	qal	ptcp	sg	m	NA	verb				H	rrrr	nnnn
2095006	Mur88	Micah	2	7	HLK[	HLK	HLK	CCC	CCC	qal	ptca	sg	m	NA	verb					nnn	nnn
2092896	Mur88	Amos	9	5	NG<[	NWG<	NWG<	CMCC	CMCC	qal	ptca	sg	m	NA	verb				H	nnnn	nnnn
2092904	Mur88	Amos	9	5	JCB[	JWCB	JWCB	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
2096609	Mur88	Nahum	1	10	SBK[	SBKJM	SBK	CCC	CCCMC	qal	ptcp	pl	m	NA	verb		JM			nnnnr	nnnnn
2096613	Mur88	Nahum	1	10	SB>[	SBW>JM	SBW>	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			nnnnnn	nnnnnn
2093209	Mur88	Obadiah	1	4	FJM[	FJM	FJM	CMC	CMC	qal	ptcp	sg	m	NA	verb					nnn	nnn
2099313	Mur88	Haggai	2	5	<MD[	<MDT	<MDT	CCCC	CCCC	qal	ptca	sg	f	NA	verb					rrrr	nnnn
2091783	Mur88	Joel	3	5	QR>[	QR>	QR>	CCM	CCM	qal	ptca	sg	m	NA	verb					nnr	nnn
2097430	Mur88	Habakkuk	1	13	BGD[	BWGDJM	BWGD	CMCC	CMCCMC	qal	ptca	pl	m	NA	verb		JM			rrrrrr	nnnnnn
2098497	Mur88	Zephaniah	3	1	MR>=[	MR>H	MR>H	CCCM	CCCM	qal	ptca	sg	f	NA	verb					rrnn	nnnn
2098503	Mur88	Zephaniah	3	1	JNH[	JWNH	JWNH	CMCM	CMCM	qal	ptca	sg	f	NA	verb				H	nnnn	nnnn
2098057	Mur88	Zephaniah	1	12	QP>[	QP>JM	QP>	CCC	CCCMC	qal	ptca	pl	m	NA	verb		JM		H	rrrrr	nnnnn
2098061	Mur88	Zephaniah	1	12	>MR[	>MRJM	>MR	CCC	CCCMC	qal	ptca	pl	m	NA	verb		JM		H	nnnrr	nnnnn
2096412	Mur88	Micah	7	18	NF>[	NF>	NF>	CCM	CCM	qal	ptca	sg	m	NA	verb					rrr	nnn
2096415	Mur88	Micah	7	18	<BR[	<BR	<BR	CCC	CCC	qal	ptca	sg	m	NA	verb				W	rrr	nnn
2095262	Mur88	Micah	3	7	QSM[	QSMJM	QSM	CCC	CCCMC	qal	ptca	pl	m	NA	verb		JM		H	rnnnn	nnnnn
2097197	Mur88	Nahum	3	18	R<H[	R<JK	R<	CC	CCCC	qal	ptca	pl	m	NA	verb	K	J			rrrr	nnnn
2096470	Mur88	Nahum	1	2	NQM[	NQM	NQM	CCC	CCC	qal	ptca	sg	m	NA	verb				W	rnn	nnn
2096472	Mur88	Nahum	1	2	NQM[	NQM	NQM	CCC	CCC	qal	ptca	sg	m	NA	verb					nnn	nnn
2096477	Mur88	Nahum	1	2	NQM[	NQM	NQM	CCC	CCC	qal	ptca	sg	m	NA	verb					nnn	nnn
2096482	Mur88	Nahum	1	2	NVR=[	NWVR	NWVR	CMCC	CMCC	qal	ptca	sg	m	NA	verb				W	nnnn	nnnn
2097285	Mur88	Habakkuk	1	5	P<L[	P<L	P<L	CCC	CCC	qal	ptca	sg	m	NA	verb					nnr	nnn
2092500	Mur88	Amos	7	14	BLS[	BWLS	BWLS	CMCC	CMCC	qal	ptca	sg	m	NA	verb				W	rrrr	nnnn
2096216	Mur88	Micah	7	6	QWM[	QMH	QMH	CCM	CCM	qal	ptca	sg	f	NA	verb					nnn	nnn
2097680	Mur88	Habakkuk	2	19	>MR[	>MR	>MR	CCC	CCC	qal	ptca	sg	m	NA	verb					rrr	nnn
2097692	Mur88	Habakkuk	2	19	TPF[	TPWF	TPWF	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn
2095577	Mur88	Micah	4	9	J<Y[	JW<YK	JW<Y	CMCC	CMCCC	qal	ptca	sg	m	NA	verb	K				nnnnn	nnnnn
2095583	Mur88	Micah	4	9	JLD[	JWLDH	JWLDH	CMCCM	CMCCM	qal	ptca	sg	f	NA	verb				K	rrrrr	nnnnn
2096281	Mur88	Micah	7	10	>MR[	>MRH	>MRH	CCCM	CCCM	qal	ptca	sg	f	NA	verb				H	nnnn	nnnn
2096353	Mur88	Micah	7	14	CKN[	CKNJ	CKNJ	CCCM	CCCM	qal	ptca	sg	m	NA	verb					nnnn	nnnn
2098935	Mur88	Haggai	1	4	SPN[	SPWNJM	SPWN	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			nnnnrn	nnnnnn
2095708	Mur88	Micah	5	1	MCL[	MWCL	MWCL	CMCC	CMCC	qal	ptca	sg	m	NA	verb					rrrr	nnnn
2097590	Mur88	Habakkuk	2	7	NCK=[	NCKJK	NCK	CCC	CCCMC	qal	ptca	pl	m	NA	verb	K	J			rrrrr	nnnnn
2099640	Mur88	Haggai	2	22	RKB[	RKBJH	RKB	CCC	CCCMC	qal	ptca	pl	m	NA	verb	H	J		W	rrrrr	nnnnn
2099645	Mur88	Haggai	2	22	RKB[	RKBJHM	RKB	CCC	CCCMCC	qal	ptca	pl	m	NA	verb	HM	J		W	rrrrrr	nnnnnn
2098299	Mur88	Zephaniah	2	6	R<H[	R<JM	R<	CC	CCMC	qal	ptca	pl	m	NA	verb		JM			rrrr	nnnn
2095020	Mur88	Micah	2	8	<BR[	<BRJM	<BR	CCC	CCCMC	qal	ptca	pl	m	NA	verb		JM		M	nnnnn	nnnnn
2095022	Mur88	Micah	2	8	CWB[	CWBJ	CWB	CMC	CMCM	qal	ptcp	pl	m	NA	verb		J			rrnn	nnnn
2092918	Mur88	Amos	9	6	BNH[	BWNH	BWNH	CMCM	CMCM	qal	ptca	sg	m	NA	verb				H	nnnn	nnnn
2092928	Mur88	Amos	9	6	QR>[	QR>	QR>	CCM	CCM	qal	ptca	sg	m	NA	verb				H	nnn	nnn
2096622	Mur88	Nahum	1	11	XCB[	XCB	XCB	CCC	CCC	qal	ptca	sg	m	NA	verb					nnn	nnn
2096626	Mur88	Nahum	1	11	J<Y[	J<Y	J<Y	CCC	CCC	qal	ptca	sg	m	NA	verb					nnn	nnn
2096937	Mur88	Nahum	3	2	DHR[	DHR	DHR	CCC	CCC	qal	ptca	sg	m	NA	verb					nnn	nnn
2093028	Mur88	Amos	9	10	>MR[	>MRJM	>MR	CCC	CCCMC	qal	ptca	pl	m	NA	verb		JM		H	nnnnn	nnnnn
2095898	Mur88	Micah	6	1	>MR[	>MR	>MR	CCC	CCC	qal	ptca	sg	m	NA	verb					nnn	nnn
2097448	Mur88	Habakkuk	1	14	MCL[	MCL	MCL	CCC	CCC	qal	ptca	sg	m	NA	verb					rrr	nnn
2092586	Mur88	Amos	8	2	R>H[	R>H	R>H	CCM	CCM	qal	ptca	sg	m	NA	verb					rrr	nnn
2093808	Mur88	Jonah	1	10	BRX[	BRX	BRX	CCC	CCC	qal	ptca	sg	m	NA	verb					nnn	nnn
2098575	Mur88	Zephaniah	3	6	<BR[	<WBR	<WBR	CMCC	CMCC	qal	ptca	sg	m	NA	verb					rrrr	nnnn
2098583	Mur88	Zephaniah	3	6	JCB[	JWCB	JWCB	CMCC	CMCC	qal	ptca	sg	m	NA	verb					rrrr	nnnn
2094848	Mur88	Micah	1	15	JRC[	JRC	JRC	CCC	CCC	qal	ptca	sg	m	NA	verb				H	nnn	nnn
2094851	Mur88	Micah	1	15	JCB[	JWCBT	JWCBT	CMCCC	CMCCC	qal	ptca	sg	f	NA	verb					nnnnn	nnnnn
2096578	Mur88	Nahum	1	7	JD<[	JD<	JD<	CCC	CCC	qal	ptca	sg	m	NA	verb				W	nnn	nnn
2096579	Mur88	Nahum	1	7	XSH[	XSJ	XS	CC	CCM	qal	ptca	pl	m	NA	verb		J			nnn	nnn
2097307	Mur88	Habakkuk	1	6	HLK[	HWLK	HWLK	CMCC	CMCC	qal	ptca	sg	m	NA	verb				H	rrrr	nnnn
2095513	Mur88	Micah	4	6	YL<[	YL<H	YL<H	CCCM	CCCM	qal	ptca	sg	f	NA	verb				H	rrrr	nnnn
2093222	Mur88	Obadiah	1	5	CDD[	CWDDJ	CWDD	CMCC	CMCCM	qal	ptca	pl	m	NA	verb		J			rrrrr	nnnnn
2093231	Mur88	Obadiah	1	5	BYR[	BYRJM	BYR	CCC	CCCMC	qal	ptca	pl	m	NA	verb		JM			nnrrn	nnnnn
2094630	Mur88	Micah	1	3	JY>[	JY>	JY>	CCM	CCM	qal	ptca	sg	m	NA	verb					nnn	nnn
2097371	Mur88	Habakkuk	1	10	RZN[	RZNJM	RZN	CCC	CCCMC	qal	ptca	pl	m	NA	verb		JM		W	nnrrr	nnnnn
2095591	Mur88	Micah	4	10	JLD[	JWLDH	JWLDH	CMCCM	CMCCM	qal	ptca	sg	f	NA	verb				K	nnnnr	nnnnn
2095689	Mur88	Micah	4	14	CPV[	CPV	CPV	CCC	CCC	qal	ptca	sg	m	NA	verb					rrr	nnn
2094780	Mur88	Micah	1	11	JCB[	JWCBT	JWCBT	CMCCC	CMCCC	qal	ptca	sg	f	NA	verb					nnnnr	nnnnn
2094786	Mur88	Micah	1	11	JCB[	JWCBT	JWCBT	CMCCC	CMCCC	qal	ptca	sg	f	NA	verb					rrnnn	nnnnn
2096728	Mur88	Nahum	2	3	BQQ[	BQQJM	BQQ	CCC	CCCMC	qal	ptca	pl	m	NA	verb		JM			rrrrr	nnnnn
2099036	Mur88	Haggai	1	9	RWY[	RYJM	RY	CC	CCMC	qal	ptca	pl	m	NA	verb		JM			rrrr	nnnn
2097218	Mur88	Nahum	3	19	CM<[	CM<J	CM<	CCC	CCCM	qal	ptca	pl	m	NA	verb		J			rrrr	nnnn
2098790	Mur88	Zephaniah	3	19	<FH[	<FH	<FH	CCM	CCM	qal	ptca	sg	m	NA	verb					nnn	nnn
2098802	Mur88	Zephaniah	3	19	YL<[	YL<H	YL<H	CCCM	CCCM	qal	ptca	sg	f	NA	verb				H	nnnn	nnnn
2096165	Mur88	Micah	7	3	C>L[	C>L	C>L	CCC	CCC	qal	ptca	sg	m	NA	verb					nrr	nnn
