tf_id	book	chapter	verse	lex	lex_hebrew	g_cons	g_cons_hebrew	g_cons_no_suff	suff	vt	vs	gn	nu	ps	verb_ends_on_w	has_suffix	w_in_suffix	has_final_nun	hollow_root	hollow_vowel_letter	ayin_ayin_root	ayin_vowel_letter
341231	Job	21	7	XJH[	חיה	JXJW	יחיו	JXJW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
341264	Job	21	11	CLX[	שׁלח	JCLXW	ישׁלחו	JCLXW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
341272	Job	21	12	NF>[	נשׂא	JF>W	ישׂאו	JF>W		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
341278	Job	21	12	FMX[	שׂמח	JFMXW	ישׂמחו	JFMXW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
341293	Job	21	14	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
341356	Job	21	20	R>H[	ראה	JR>W	יראו	JR>W		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
341393	Job	21	24	ML>[	מלא	ML>W	מלאו	ML>W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
341427	Job	21	28	>MR[	אמר	T>MRW	תאמרו	T>MRW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
341444	Job	21	29	NKR[	נכר	TNKRW	תנכרו	TNKRW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
341454	Job	21	30	JBL[	יבל	JWBLW	יובלו	JWBLW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
341491	Job	21	34	NXM[	נחם	TNXMWNJ	תנחמוני	TNXMW	NJ	impf	-	m	pl	p2	1	1	0	0	0	0	0	0
341604	Job	22	12	RWM[	רום	RMW	רמו	RMW		perf	-	unknown	pl	p3	1	0	0	0	1	0	0	0
341629	Job	22	15	DRK[	דרך	DRKW	דרכו	DRKW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
341662	Job	22	19	R>H[	ראה	JR>W	יראו	JR>W		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
341665	Job	22	19	FMX[	שׂמח	JFMXW	ישׂמחו	JFMXW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
341940	Job	24	2	R<H[	רעה	JR<W	ירעו	JR<W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
341944	Job	24	3	XBL[	חבל	JXBLW	יחבלו	JXBLW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
341960	Job	24	5	JY>[	יצא	JY>W	יצאו	JY>W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
342010	Job	24	9	XBL[	חבל	JXBLW	יחבלו	JXBLW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
342017	Job	24	10	NF>[	נשׂא	NF>W	נשׂאו	NF>W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
342023	Job	24	11	DRK[	דרך	DRKW	דרכו	DRKW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
342045	Job	24	13	NKR[	נכר	HKJRW	הכירו	HKJRW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
342092	Job	24	16	JD<[	ידע	JD<W	ידעו	JD<W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
342496	Job	27	13	LQX[	לקח	JQXW	יקחו	JQXW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
342511	Job	27	15	QBR[	קבר	JQBRW	יקברו	JQBRW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
342663	Job	28	8	DRK[	דרך	HDRJKHW	הדריכהו	HDRJK	HW	perf	-	unknown	pl	p3	0	1	1	0	0	0	0	0
342802	Job	28	22	>MR[	אמר	>MRW	אמרו	>MRW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
342935	Job	29	8	R>H[	ראה	R>WNJ	ראוני	R>W	NJ	perf	-	unknown	pl	p3	1	1	0	0	0	0	0	0
342949	Job	29	9	FJM[	שׂים	JFJMW	ישׂימו	JFJMW		impf	-	m	pl	p3	1	0	0	0	1	1	0	0
343056	Job	29	21	CM<[	שׁמע	CM<W	שׁמעו	CM<W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
343066	Job	29	22	CNH[	שׁנה	JCNW	ישׁנו	JCNW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
343090	Job	29	24	NPL[	נפל	JPJLWN	יפילון	JPJLW		impf	-	m	pl	p3	1	0	0	1	0	0	0	0
343155	Job	30	5	GRC[	גרשׁ	JGRCW	יגרשׁו	JGRCW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
343195	Job	30	10	T<B[	תעב	T<BWNJ	תעבוני	T<BW	NJ	perf	-	unknown	pl	p3	1	1	0	0	0	0	0	0
343213	Job	30	11	CLX[	שׁלח	CLXW	שׁלחו	CLXW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
343219	Job	30	12	CLX[	שׁלח	CLXW	שׁלחו	CLXW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
343221	Job	30	12	SLL[	סלל	JSLW	יסלו	JSLW		wayq	-	m	pl	p3	1	0	0	0	0	0	1	0
343229	Job	30	13	J<L[	יעל	J<JLW	יעילו	J<JLW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
343258	Job	30	16	>XZ[	אחז	J>XZWNJ	יאחזוני	J>XZW	NJ	impf	-	m	pl	p3	1	1	0	0	0	0	0	0
343364	Job	30	27	QDM[	קדם	QDMNJ	קדמני	QDM	NJ	perf	-	unknown	pl	p3	0	1	0	0	0	0	0	0
343597	Job	31	20	BRK[	ברך	BRKWNJ	ברכוני	BRKW	NJ	perf	-	unknown	pl	p3	1	1	0	0	0	0	0	0
343708	Job	31	31	>MR[	אמר	>MRW	אמרו	>MRW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
343852	Job	32	3	MY>[	מצא	MY>W	מצאו	MY>W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
343916	Job	32	7	JD<[	ידע	JDJ<W	ידיעו	JDJ<W		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
343965	Job	32	13	>MR[	אמר	T>MRW	תאמרו	T>MRW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
343984	Job	32	15	<NH[	ענה	<NW	ענו	<NW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
343997	Job	32	16	<NH[	ענה	<NW	ענו	<NW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
344239	Job	33	21	R>H[	ראה	R>W	ראו	R>W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
344373	Job	34	2	CM<[	שׁמע	CM<W	שׁמעו	CM<W		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
344445	Job	34	10	CM<[	שׁמע	CM<W	שׁמעו	CM<W		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
344548	Job	34	20	MWT[	מות	JMTW	ימתו	JMTW		impf	-	m	pl	p3	1	0	0	0	1	0	0	0
344555	Job	34	20	<BR[	עבר	J<BRW	יעברו	J<BRW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
344609	Job	34	25	DK>[	דכא	JDK>W	ידכאו	JDK>W		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
344697	Job	34	34	>MR[	אמר	J>MRW	יאמרו	J>MRW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
344959	Job	36	8	LKD[	לכד	JLKDWN	ילכדון	JLKDW		impf	-	m	pl	p3	1	0	0	1	0	0	0	0
344980	Job	36	10	CWB[	שׁוב	JCBWN	ישׁבון	JCBW		impf	-	m	pl	p3	1	0	0	1	1	0	0	0
344984	Job	36	11	CM<[	שׁמע	JCM<W	ישׁמעו	JCM<W		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
344986	Job	36	11	<BD[	עבד	J<BDW	יעבדו	J<BDW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
344987	Job	36	11	KLH[	כלה	JKLW	יכלו	JKLW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
345000	Job	36	12	CM<[	שׁמע	JCM<W	ישׁמעו	JCM<W		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
345003	Job	36	12	<BR[	עבר	J<BRW	יעברו	J<BRW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
345012	Job	36	13	FJM[	שׂים	JFJMW	ישׂימו	JFJMW		impf	-	m	pl	p3	1	0	0	0	1	1	0	0
345208	Job	37	2	CM<[	שׁמע	CM<W	שׁמעו	CM<W		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
345401	Job	37	21	R>H[	ראה	R>W	ראו	R>W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
345434	Job	37	24	JR>[	ירא	JR>WHW	יראוהו	JR>	HW	perf	-	unknown	pl	p3	0	1	1	0	0	0	0	0
345727	Job	38	30	LKD[	לכד	JTLKDW	יתלכדו	JTLKDW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
345772	Job	38	35	>MR[	אמר	J>MRW	יאמרו	J>MRW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
345806	Job	38	38	DBQ[	דבק	JDBQW	ידבקו	JDBQW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
345838	Job	38	41	T<H[	תעה	JT<W	יתעו	JT<W		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
345869	Job	39	4	JY>[	יצא	JY>W	יצאו	JY>W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
345872	Job	39	4	CWB[	שׁוב	CBW	שׁבו	CBW		perf	-	unknown	pl	p3	1	0	0	0	1	0	0	0
346024	Job	39	21	XPR=[	חפר	JXPRW	יחפרו	JXPRW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
346294	Job	40	20	NF>[	נשׂא	JF>W	ישׂאו	JF>W		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
346311	Job	40	22	SKK[	סכך	JSKHW	יסכהו	JSK	HW	impf	-	m	pl	p3	0	1	1	0	0	0	1	0
346314	Job	40	22	SBB[	סבב	JSBWHW	יסבוהו	JSB	HW	impf	-	m	pl	p3	0	1	1	0	0	0	1	0
346383	Job	40	30	XYH[	חצה	JXYWHW	יחצוהו	JXY	HW	impf	-	m	pl	p3	0	1	1	0	0	0	0	0
346474	Job	41	9	DBQ[	דבק	JDBQW	ידבקו	JDBQW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
346475	Job	41	9	LKD[	לכד	JTLKDW	יתלכדו	JTLKDW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
346493	Job	41	11	MLV[	מלט	JTMLVW	יתמלטו	JTMLVW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
346522	Job	41	15	DBQ[	דבק	DBQW	דבקו	DBQW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
346714	Job	42	8	LQX[	לקח	QXW	קחו	QXW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
346765	Job	42	9	<FH[	עשׂה	J<FW	יעשׂו	J<FW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
346798	Job	42	11	BW>[	בוא	JB>W	יבאו	JB>W		wayq	-	m	pl	p3	1	0	0	0	1	0	0	0
346811	Job	42	11	>KL[	אכל	J>KLW	יאכלו	J>KLW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
346820	Job	42	11	NXM[	נחם	JNXMW	ינחמו	JNXMW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
346831	Job	42	11	NTN[	נתן	JTNW	יתנו	JTNW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
347019	Proverbs	1	10	PTH[	פתה	JPTWK	יפתוך	JPTW	K	impf	-	m	pl	p3	1	1	0	0	0	0	0	0
347024	Proverbs	1	11	>MR[	אמר	J>MRW	יאמרו	J>MRW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
347132	Proverbs	1	22	>HB[	אהב	T>HBW	תאהבו	T>HBW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
347141	Proverbs	1	22	FN>[	שׂנא	JFN>W	ישׂנאו	JFN>W		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
347143	Proverbs	1	23	CWB[	שׁוב	TCWBW	תשׁובו	TCWBW		impf	-	m	pl	p2	1	0	0	0	1	1	0	0
347196	Proverbs	1	28	QR>[	קרא	JQR>NNJ	יקראנני	JQR>NNJ	NJ	impf	-	m	pl	p3	0	1	0	1	0	0	0	0
347200	Proverbs	1	28	CXR[	שׁחר	JCXRNNJ	ישׁחרנני	JCXRNNJ	NJ	impf	-	m	pl	p3	0	1	0	1	0	0	0	0
347203	Proverbs	1	28	MY>[	מצא	JMY>NNJ	ימצאנני	JMY>NNJ	NJ	impf	-	m	pl	p3	0	1	0	1	0	0	0	0
347206	Proverbs	1	29	FN>[	שׂנא	FN>W	שׂנאו	FN>W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
347217	Proverbs	1	30	N>Y[	נאץ	N>YW	נאצו	N>YW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
347221	Proverbs	1	31	>KL[	אכל	J>KLW	יאכלו	J>KLW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
347410	Proverbs	2	19	CWB[	שׁוב	JCWBWN	ישׁובון	JCWBW		impf	-	m	pl	p3	1	0	0	1	1	1	0	0
347413	Proverbs	2	19	NFG[	נשׂג	JFJGW	ישׂיגו	JFJGW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
347464	Proverbs	3	3	<ZB[	עזב	J<ZBK	יעזבך	J<ZB	K	impf	-	m	pl	p3	0	1	0	0	0	0	0	0
347533	Proverbs	3	10	ML>[	מלא	JML>W	ימלאו	JML>W		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
347776	Proverbs	3	35	NXL[	נחל	JNXLW	ינחלו	JNXLW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
347781	Proverbs	4	1	CM<[	שׁמע	CM<W	שׁמעו	CM<W		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
347797	Proverbs	4	2	<ZB[	עזב	T<ZBW	תעזבו	T<ZBW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
347941	Proverbs	4	17	CTH[	שׁתה	JCTW	ישׁתו	JCTW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
347961	Proverbs	4	19	JD<[	ידע	JD<W	ידעו	JD<W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
348047	Proverbs	5	2	NYR[	נצר	JNYRW	ינצרו	JNYRW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
348085	Proverbs	5	7	CM<[	שׁמע	CM<W	שׁמעו	CM<W		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
348171	Proverbs	5	16	PWY[	פוץ	JPWYW	יפוצו	JPWYW		impf	-	m	pl	p3	1	0	0	0	1	1	0	0
348202	Proverbs	5	19	RWH[	רוה	JRWK	ירוך	JRW	K	impf	-	m	pl	p3	1	1	0	0	0	0	0	0
348231	Proverbs	5	22	LKD[	לכד	JLKDNW	ילכדנו	JLKDNW	W	impf	-	m	pl	p3	1	1	1	1	0	0	0	0
348818	Proverbs	7	24	CM<[	שׁמע	CM<W	שׁמעו	CM<W		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
348889	Proverbs	8	6	CM<[	שׁמע	CM<W	שׁמעו	CM<W		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
348925	Proverbs	8	10	LQX[	לקח	QXW	קחו	QXW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
348996	Proverbs	8	17	MY>[	מצא	JMY>NNJ	ימצאנני	JMY>NNJ	NJ	impf	-	m	pl	p3	0	1	0	1	0	0	0	0
349104	Proverbs	8	29	<BR[	עבר	J<BRW	יעברו	J<BRW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
349137	Proverbs	8	32	CM<[	שׁמע	CM<W	שׁמעו	CM<W		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
349143	Proverbs	8	33	CM<[	שׁמע	CM<W	שׁמעו	CM<W		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
349179	Proverbs	8	36	>HB[	אהב	>HBW	אהבו	>HBW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
349214	Proverbs	9	5	CTH[	שׁתה	CTW	שׁתו	CTW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
349218	Proverbs	9	6	<ZB[	עזב	<ZBW	עזבו	<ZBW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
349221	Proverbs	9	6	XJH[	חיה	XJW	חיו	XJW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
349349	Proverbs	10	2	J<L[	יעל	JW<JLW	יועילו	JW<JLW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
349519	Proverbs	10	21	R<H[	רעה	JR<W	ירעו	JR<W		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
349526	Proverbs	10	21	MWT[	מות	JMWTW	ימותו	JMWTW		impf	-	m	pl	p3	1	0	0	0	1	1	0	0
349629	Proverbs	10	32	JD<[	ידע	JD<WN	ידעון	JD<W		impf	-	m	pl	p3	1	0	0	1	0	0	0	0
349686	Proverbs	11	6	LKD[	לכד	JLKDW	ילכדו	JLKDW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
349863	Proverbs	11	26	QBB[	קבב	JQBHW	יקבהו	JQB	HW	impf	-	m	pl	p3	0	1	1	0	0	0	1	0
350111	Proverbs	12	21	ML>[	מלא	ML>W	מלאו	ML>W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
350554	Proverbs	14	18	NXL[	נחל	NXLW	נחלו	NXLW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
350559	Proverbs	14	18	KTR[	כתר	JKTRW	יכתרו	JKTRW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
350590	Proverbs	14	22	T<H[	תעה	JT<W	יתעו	JT<W		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
350770	Proverbs	15	7	ZRH[	זרה	JZRW	יזרו	JZRW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
351670	Proverbs	18	6	BW>[	בוא	JB>W	יבאו	JB>W		impf	-	m	pl	p3	1	0	0	0	1	0	0	0
351692	Proverbs	18	8	JRD[	ירד	JRDW	ירדו	JRDW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
351908	Proverbs	19	7	FN>[	שׂנא	FN>HW	שׂנאהו	FN>	HW	perf	-	unknown	pl	p3	0	1	1	0	0	0	0	0
352388	Proverbs	20	28	NYR[	נצר	JYRW	יצרו	JYRW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
352740	Proverbs	22	3	<BR[	עבר	<BRW	עברו	<BRW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
352822	Proverbs	22	12	NYR[	נצר	NYRW	נצרו	NYRW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
352982	Proverbs	22	28	<FH[	עשׂה	<FW	עשׂו	<FW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
353329	Proverbs	23	33	R>H[	ראה	JR>W	יראו	JR>W		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
353348	Proverbs	23	35	NKH[	נכה	HKWNJ	הכוני	HKW	NJ	perf	-	unknown	pl	p3	1	1	0	0	0	0	0	0
353351	Proverbs	23	35	HLM[	הלם	HLMWNJ	הלמוני	HLMW	NJ	perf	-	unknown	pl	p3	1	1	0	0	0	0	0	0
353390	Proverbs	24	4	ML>[	מלא	JML>W	ימלאו	JML>W		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
353433	Proverbs	24	8	QR>[	קרא	JQR>W	יקראו	JQR>W		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
353604	Proverbs	24	24	QBB[	קבב	JQBHW	יקבהו	JQB	HW	impf	-	m	pl	p3	0	1	1	0	0	0	1	0
353606	Proverbs	24	24	Z<M[	זעם	JZ<MWHW	יזעמוהו	JZ<M	HW	impf	-	m	pl	p3	0	1	1	0	0	0	0	0
353680	Proverbs	24	31	KSH[	כסה	KSW	כסו	KSW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
353790	Proverbs	25	7	R>H[	ראה	R>W	ראו	R>W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
354239	Proverbs	26	22	JRD[	ירד	JRDW	ירדו	JRDW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
354419	Proverbs	27	12	<BR[	עבר	<BRW	עברו	<BRW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
354618	Proverbs	28	4	HLL[	הלל	JHLLW	יהללו	JHLLW		impf	-	m	pl	p3	1	0	0	0	0	0	1	0
354684	Proverbs	28	10	NXL[	נחל	JNXLW	ינחלו	JNXLW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
354941	Proverbs	29	8	CWB[	שׁוב	JCJBW	ישׁיבו	JCJBW		impf	-	m	pl	p3	1	0	0	0	1	1	0	0
354958	Proverbs	29	10	FN>[	שׂנא	JFN>W	ישׂנאו	JFN>W		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
354962	Proverbs	29	10	BQC[	בקשׁ	JBQCW	יבקשׁו	JBQCW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
355018	Proverbs	29	16	R>H[	ראה	JR>W	יראו	JR>W		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
355269	Proverbs	30	13	RWM[	רום	RMW	רמו	RMW		perf	-	unknown	pl	p3	1	0	0	0	1	0	0	0
355273	Proverbs	30	13	NF>[	נשׂא	JNF>W	ינשׂאו	JNF>W		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
355301	Proverbs	30	15	>MR[	אמר	>MRW	אמרו	>MRW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
355325	Proverbs	30	17	NQR[	נקר	JQRWH	יקרוה	JQRW	H	impf	-	m	pl	p3	1	1	0	0	0	0	0	0
355329	Proverbs	30	17	>KL[	אכל	J>KLWH	יאכלוה	J>KLW	H	impf	-	m	pl	p3	1	1	0	0	0	0	0	0
355425	Proverbs	30	26	FJM[	שׂים	JFJMW	ישׂימו	JFJMW		wayq	-	m	pl	p3	1	0	0	0	1	1	0	0
355555	Proverbs	31	6	NTN[	נתן	TNW	תנו	TNW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
355760	Proverbs	31	28	>CR=[	אשׁר	J>CRWH	יאשׁרוה	J>CRW	H	wayq	-	m	pl	p3	1	1	0	0	0	0	0	0
355766	Proverbs	31	29	<FH[	עשׂה	<FW	עשׂו	<FW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
355785	Proverbs	31	31	NTN[	נתן	TNW	תנו	TNW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
355791	Proverbs	31	31	HLL[	הלל	JHLLWH	יהללוה	JHLLW	H	impf	-	m	pl	p3	1	1	0	0	0	0	1	0
355847	Ruth	1	2	BW>[	בוא	JB>W	יבאו	JB>W		wayq	-	m	pl	p3	1	0	0	0	1	0	0	0
355865	Ruth	1	4	NF>[	נשׂא	JF>W	ישׂאו	JF>W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
355885	Ruth	1	5	MWT[	מות	JMWTW	ימותו	JMWTW		wayq	-	m	pl	p3	1	0	0	0	1	1	0	0
356044	Ruth	1	13	GDL[	גדל	JGDLW	יגדלו	JGDLW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
356226	Ruth	1	22	BW>[	בוא	B>W	באו	B>W		perf	-	unknown	pl	p3	1	0	0	0	1	0	0	0
356312	Ruth	2	4	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
356413	Ruth	2	9	QYR=[	קצר	JQYRWN	יקצרון	JQYRW		impf	-	m	pl	p3	1	0	0	1	0	0	0	0
356589	Ruth	2	15	KLM[	כלם	TKLJMWH	תכלימוה	TKLJMW	H	impf	-	m	pl	p2	1	1	0	0	0	0	0	0
356727	Ruth	2	21	KLH[	כלה	KLW	כלו	KLW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
357385	Ruth	4	11	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
357412	Ruth	4	11	BNH[	בנה	BNW	בנו	BNW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
357623	Song_of_songs	1	3	>HB[	אהב	>HBWK	אהבוך	>HBW	K	perf	-	unknown	pl	p3	1	1	0	0	0	0	0	0
357640	Song_of_songs	1	4	>HB[	אהב	>HBWK	אהבוך	>HBW	K	perf	-	unknown	pl	p3	1	1	0	0	0	0	0	0
357654	Song_of_songs	1	6	R>H[	ראה	TR>WNJ	תראוני	TR>W	NJ	impf	-	m	pl	p2	1	1	0	0	0	0	0	0
357666	Song_of_songs	1	6	FJM[	שׂים	FMNJ	שׂמני	FM	NJ	perf	-	unknown	pl	p3	0	1	0	0	1	0	0	0
357835	Song_of_songs	2	5	SMK[	סמך	SMKWNJ	סמכוני	SMKW	NJ	impv	-	m	pl	p2	1	1	0	0	0	0	0	0
357839	Song_of_songs	2	5	RPD[	רפד	RPDWNJ	רפדוני	RPDW	NJ	impv	-	m	pl	p2	1	1	0	0	0	0	0	0
357935	Song_of_songs	2	12	R>H[	ראה	NR>W	נראו	NR>W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
357958	Song_of_songs	2	13	NTN[	נתן	NTNW	נתנו	NTNW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
357988	Song_of_songs	2	15	>XZ[	אחז	>XZW	אחזו	>XZW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
358068	Song_of_songs	3	3	MY>[	מצא	MY>WNJ	מצאוני	MY>W	NJ	perf	-	unknown	pl	p3	1	1	0	0	0	0	0	0
358246	Song_of_songs	4	2	<LH[	עלה	<LW	עלו	<LW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
358473	Song_of_songs	5	1	>KL[	אכל	>KLW	אכלו	>KLW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
358475	Song_of_songs	5	1	CTH[	שׁתה	CTW	שׁתו	CTW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
358477	Song_of_songs	5	1	CKR[	שׁכר	CKRW	שׁכרו	CKRW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
358558	Song_of_songs	5	7	MY>[	מצא	MY>NJ	מצאני	MY>	NJ	perf	-	unknown	pl	p3	0	1	0	0	0	0	0	0
358566	Song_of_songs	5	7	NKH[	נכה	HKWNJ	הכוני	HKW	NJ	perf	-	unknown	pl	p3	1	1	0	0	0	0	0	0
358567	Song_of_songs	5	7	PY<[	פצע	PY<WNJ	פצעוני	PY<W	NJ	perf	-	unknown	pl	p3	1	1	0	0	0	0	0	0
358568	Song_of_songs	5	7	NF>[	נשׂא	NF>W	נשׂאו	NF>W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
358581	Song_of_songs	5	8	MY>[	מצא	TMY>W	תמצאו	TMY>W		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
358747	Song_of_songs	6	5	RHB[	רהב	HRHJBNJ	הרהיבני	HRHJB	NJ	perf	-	unknown	pl	p3	0	1	0	0	0	0	0	0
358764	Song_of_songs	6	6	<LH[	עלה	<LW	עלו	<LW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
358806	Song_of_songs	6	9	R>H[	ראה	R>WH	ראוה	R>W	H	perf	-	unknown	pl	p3	1	1	0	0	0	0	0	0
